,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,n_estimators,error
1246,0.1,1,3,0.3,0.2,300,10477.3524350708
1247,0.1,1,3,0.3,0.2,400,8845.963599163819
1248,0.1,1,3,0.3,0.2,500,8778.651602703858
1249,0.1,1,3,0.3,0.2,600,8653.574252087401
1250,0.1,1,3,0.3,0.2,700,8043.4608792846675
1251,0.1,1,3,0.3,0.2,800,7948.034457165527
1252,0.1,1,3,0.3,0.2,900,7785.758948284912
1253,0.1,1,3,0.3,0.2,1000,8534.375925976561
1254,0.1,1,3,0.3,0.3,50,14062.063866574097
1255,0.1,1,3,0.3,0.3,100,12225.695170361329
1256,0.1,1,3,0.3,0.3,200,11600.939112145234
1257,0.1,1,3,0.3,0.3,300,10477.3524350708
1258,0.1,1,3,0.3,0.3,400,8845.963599163819
1259,0.1,1,3,0.3,0.3,500,8778.651602703858
1260,0.1,1,3,0.3,0.3,600,8653.574252087401
1261,0.1,1,3,0.3,0.3,700,8043.4608792846675
1262,0.1,1,3,0.3,0.3,800,7948.034457165527
1263,0.1,1,3,0.3,0.3,900,7785.758948284912
1264,0.1,1,3,0.3,0.3,1000,8534.375925976561
1265,0.1,1,3,0.3,0.4,50,14062.063866574097
1266,0.1,1,3,0.3,0.4,100,12225.695170361329
1267,0.1,1,3,0.3,0.4,200,11600.939112145234
1268,0.1,1,3,0.3,0.4,300,10477.3524350708
1269,0.1,1,3,0.3,0.4,400,8845.963599163819
1270,0.1,1,3,0.3,0.4,500,8778.651602703858
1271,0.1,1,3,0.3,0.4,600,8653.574252087401
1272,0.1,1,3,0.3,0.4,700,8043.4608792846675
1273,0.1,1,3,0.3,0.4,800,7948.034457165527
1274,0.1,1,3,0.3,0.4,900,7785.758948284912
1275,0.1,1,3,0.3,0.4,1000,8534.375925976561
1276,0.1,1,3,0.3,0.5,50,13027.657561260987
1277,0.1,1,3,0.3,0.5,100,10685.990597683714
1278,0.1,1,3,0.3,0.5,200,8862.014059979248
1279,0.1,1,3,0.3,0.5,300,8564.686099011229
1280,0.1,1,3,0.3,0.5,400,7867.531466442871
1281,0.1,1,3,0.3,0.5,500,6970.185019451904
1282,0.1,1,3,0.3,0.5,600,8457.862460095213
1283,0.1,1,3,0.3,0.5,700,7280.259507138061
1284,0.1,1,3,0.3,0.5,800,6532.869509655761
1285,0.1,1,3,0.3,0.5,900,6324.940527874755
1286,0.1,1,3,0.3,0.5,1000,6748.642485577392
1287,0.1,1,3,0.3,0.6,50,13027.657561260987
1288,0.1,1,3,0.3,0.6,100,10685.990597683714
1289,0.1,1,3,0.3,0.6,200,8862.014059979248
1290,0.1,1,3,0.3,0.6,300,8564.686099011229
1291,0.1,1,3,0.3,0.6,400,7867.531466442871
1292,0.1,1,3,0.3,0.6,500,6970.185019451904
1293,0.1,1,3,0.3,0.6,600,8457.862460095213
1294,0.1,1,3,0.3,0.6,700,7280.259507138061
1295,0.1,1,3,0.3,0.6,800,6532.869509655761
1296,0.1,1,3,0.3,0.6,900,6324.940527874755
1297,0.1,1,3,0.3,0.6,1000,6748.642485577392
1298,0.1,1,3,0.3,0.7,50,13027.657561260987
1299,0.1,1,3,0.3,0.7,100,10685.990597683714
1300,0.1,1,3,0.3,0.7,200,8862.014059979248
1301,0.1,1,3,0.3,0.7,300,8564.686099011229
1302,0.1,1,3,0.3,0.7,400,7867.531466442871
1303,0.1,1,3,0.3,0.7,500,6970.185019451904
1304,0.1,1,3,0.3,0.7,600,8457.862460095213
1305,0.1,1,3,0.3,0.7,700,7280.259507138061
1306,0.1,1,3,0.3,0.7,800,6532.869509655761
1307,0.1,1,3,0.3,0.7,900,6324.940527874755
1308,0.1,1,3,0.3,0.7,1000,6748.642485577392
1309,0.1,1,3,0.4,0.1,50,11361.83633704834
1310,0.1,1,3,0.4,0.1,100,9654.618770558167
1311,0.1,1,3,0.4,0.1,200,8682.902567822264
1312,0.1,1,3,0.4,0.1,300,6974.004406887817
1313,0.1,1,3,0.4,0.1,400,6551.943425137329
1314,0.1,1,3,0.4,0.1,500,6553.963141400146
1315,0.1,1,3,0.4,0.1,600,5515.523447949218
1316,0.1,1,3,0.4,0.1,700,4052.1474999969478
1317,0.1,1,3,0.4,0.1,800,4035.9793746059413
1318,0.1,1,3,0.4,0.1,900,3487.0556420867915
1319,0.1,1,3,0.4,0.1,1000,3741.6942987030025
1320,0.1,1,3,0.4,0.2,50,11361.83633704834
1321,0.1,1,3,0.4,0.2,100,9654.618770558167
1322,0.1,1,3,0.4,0.2,200,8682.902567822264
1323,0.1,1,3,0.4,0.2,300,6974.004406887817
1324,0.1,1,3,0.4,0.2,400,6551.943425137329
1325,0.1,1,3,0.4,0.2,500,6553.963141400146
1326,0.1,1,3,0.4,0.2,600,5515.523447949218
1327,0.1,1,3,0.4,0.2,700,4052.1474999969478
1328,0.1,1,3,0.4,0.2,800,4035.9793746059413
1329,0.1,1,3,0.4,0.2,900,3487.0556420867915
1330,0.1,1,3,0.4,0.2,1000,3741.6942987030025
1331,0.1,1,3,0.4,0.3,50,11361.83633704834
1332,0.1,1,3,0.4,0.3,100,9654.618770558167
1333,0.1,1,3,0.4,0.3,200,8682.902567822264
1334,0.1,1,3,0.4,0.3,300,6974.004406887817
1335,0.1,1,3,0.4,0.3,400,6551.943425137329
1336,0.1,1,3,0.4,0.3,500,6553.963141400146
1337,0.1,1,3,0.4,0.3,600,5515.523447949218
1338,0.1,1,3,0.4,0.3,700,4052.1474999969478
1339,0.1,1,3,0.4,0.3,800,4035.9793746059413
1340,0.1,1,3,0.4,0.3,900,3487.0556420867915
1341,0.1,1,3,0.4,0.3,1000,3741.6942987030025
1342,0.1,1,3,0.4,0.4,50,11361.83633704834
1343,0.1,1,3,0.4,0.4,100,9654.618770558167
1344,0.1,1,3,0.4,0.4,200,8682.902567822264
1345,0.1,1,3,0.4,0.4,300,6974.004406887817
1346,0.1,1,3,0.4,0.4,400,6551.943425137329
1347,0.1,1,3,0.4,0.4,500,6553.963141400146
1348,0.1,1,3,0.4,0.4,600,5515.523447949218
1349,0.1,1,3,0.4,0.4,700,4052.1474999969478
1350,0.1,1,3,0.4,0.4,800,4035.9793746059413
1351,0.1,1,3,0.4,0.4,900,3487.0556420867915
1352,0.1,1,3,0.4,0.4,1000,3741.6942987030025
1353,0.1,1,3,0.4,0.5,50,10381.239890057372
1354,0.1,1,3,0.4,0.5,100,8070.182484585571
1355,0.1,1,3,0.4,0.5,200,5771.070620495605
1356,0.1,1,3,0.4,0.5,300,4973.4795484130855
1357,0.1,1,3,0.4,0.5,400,4534.6099347656245
1358,0.1,1,3,0.4,0.5,500,3765.948576885986
1359,0.1,1,3,0.4,0.5,600,3522.94053550415
1360,0.1,1,3,0.4,0.5,700,2138.1942586486816
1361,0.1,1,3,0.4,0.5,800,1833.4421128814697
1362,0.1,1,3,0.4,0.5,900,1096.5774182861328
1363,0.1,1,3,0.4,0.5,1000,1407.7827405517578
1364,0.1,1,3,0.4,0.6,50,10381.239890057372
1365,0.1,1,3,0.4,0.6,100,8070.182484585571
1366,0.1,1,3,0.4,0.6,200,5771.070620495605
1367,0.1,1,3,0.4,0.6,300,4973.4795484130855
1368,0.1,1,3,0.4,0.6,400,4534.6099347656245
1369,0.1,1,3,0.4,0.6,500,3765.948576885986
1370,0.1,1,3,0.4,0.6,600,3522.94053550415
1371,0.1,1,3,0.4,0.6,700,2138.1942586486816
1372,0.1,1,3,0.4,0.6,800,1833.4421128814697
1373,0.1,1,3,0.4,0.6,900,1096.5774182861328
1374,0.1,1,3,0.4,0.6,1000,1407.7827405517578
1375,0.1,1,3,0.4,0.7,50,10381.239890057372
1376,0.1,1,3,0.4,0.7,100,8070.182484585571
1377,0.1,1,3,0.4,0.7,200,5771.070620495605
1378,0.1,1,3,0.4,0.7,300,4973.4795484130855
1379,0.1,1,3,0.4,0.7,400,4534.6099347656245
1380,0.1,1,3,0.4,0.7,500,3765.948576885986
1381,0.1,1,3,0.4,0.7,600,3522.94053550415
1382,0.1,1,3,0.4,0.7,700,2138.1942586486816
1383,0.1,1,3,0.4,0.7,800,1833.4421128814697
1384,0.1,1,3,0.4,0.7,900,1096.5774182861328
1385,0.1,1,3,0.4,0.7,1000,1407.7827405517578
1386,0.1,1,3,0.5,0.1,50,10504.290167052077
1387,0.1,1,3,0.5,0.1,100,8603.988555867003
1388,0.1,1,3,0.5,0.1,200,6893.568097073364
1389,0.1,1,3,0.5,0.1,300,4821.075003582763
1390,0.1,1,3,0.5,0.1,400,3784.3565434997554
1391,0.1,1,3,0.5,0.1,500,3719.893160778808
1392,0.1,1,3,0.5,0.1,600,3685.682856518554
1393,0.1,1,3,0.5,0.1,700,2400.93688769989
1394,0.1,1,3,0.5,0.1,800,2422.400994498062
1395,0.1,1,3,0.5,0.1,900,1466.7417249267578
1396,0.1,1,3,0.5,0.1,1000,1416.884671170044
1397,0.1,1,3,0.5,0.2,50,10504.290167052077
1398,0.1,1,3,0.5,0.2,100,8603.988555867003
1399,0.1,1,3,0.5,0.2,200,6893.568097073364
1400,0.1,1,3,0.5,0.2,300,4821.075003582763
1401,0.1,1,3,0.5,0.2,400,3784.3565434997554
1402,0.1,1,3,0.5,0.2,500,3719.893160778808
1403,0.1,1,3,0.5,0.2,600,3685.682856518554
1404,0.1,1,3,0.5,0.2,700,2400.93688769989
1405,0.1,1,3,0.5,0.2,800,2422.400994498062
1406,0.1,1,3,0.5,0.2,900,1466.7417249267578
1407,0.1,1,3,0.5,0.2,1000,1416.884671170044
1408,0.1,1,3,0.5,0.3,50,10504.290167052077
1409,0.1,1,3,0.5,0.3,100,8603.988555867003
1410,0.1,1,3,0.5,0.3,200,6893.568097073364
1411,0.1,1,3,0.5,0.3,300,4821.075003582763
1412,0.1,1,3,0.5,0.3,400,3784.3565434997554
1413,0.1,1,3,0.5,0.3,500,3719.893160778808
1414,0.1,1,3,0.5,0.3,600,3685.682856518554
1415,0.1,1,3,0.5,0.3,700,2400.93688769989
1416,0.1,1,3,0.5,0.3,800,2422.400994498062
1417,0.1,1,3,0.5,0.3,900,1466.7417249267578
1418,0.1,1,3,0.5,0.3,1000,1416.884671170044
1419,0.1,1,3,0.5,0.4,50,10504.290167052077
1420,0.1,1,3,0.5,0.4,100,8603.988555867003
1421,0.1,1,3,0.5,0.4,200,6893.568097073364
1422,0.1,1,3,0.5,0.4,300,4821.075003582763
1423,0.1,1,3,0.5,0.4,400,3784.3565434997554
1424,0.1,1,3,0.5,0.4,500,3719.893160778808
1425,0.1,1,3,0.5,0.4,600,3685.682856518554
1426,0.1,1,3,0.5,0.4,700,2400.93688769989
1427,0.1,1,3,0.5,0.4,800,2422.400994498062
1428,0.1,1,3,0.5,0.4,900,1466.7417249267578
1429,0.1,1,3,0.5,0.4,1000,1416.884671170044
1430,0.1,1,3,0.5,0.5,50,9166.109953839112
1431,0.1,1,3,0.5,0.5,100,7492.266625363159
1432,0.1,1,3,0.5,0.5,200,4866.461245495605
1433,0.1,1,3,0.5,0.5,300,3679.683424908447
1434,0.1,1,3,0.5,0.5,400,2628.4857434814453
1435,0.1,1,3,0.5,0.5,500,2276.489745098877
1436,0.1,1,3,0.5,0.5,600,2251.0818624084473
1437,0.1,1,3,0.5,0.5,700,928.2251517700194
1438,0.1,1,3,0.5,0.5,800,965.7205140686034
1439,0.1,1,3,0.5,0.5,900,676.7897840515137
1440,0.1,1,3,0.5,0.5,1000,558.0303954406737
1441,0.1,1,3,0.5,0.6,50,9166.109953839112
1442,0.1,1,3,0.5,0.6,100,7492.266625363159
1443,0.1,1,3,0.5,0.6,200,4866.461245495605
1444,0.1,1,3,0.5,0.6,300,3679.683424908447
1445,0.1,1,3,0.5,0.6,400,2628.4857434814453
1446,0.1,1,3,0.5,0.6,500,2276.489745098877
1447,0.1,1,3,0.5,0.6,600,2251.0818624084473
1448,0.1,1,3,0.5,0.6,700,928.2251517700194
1449,0.1,1,3,0.5,0.6,800,965.7205140686034
1450,0.1,1,3,0.5,0.6,900,676.7897840515137
1451,0.1,1,3,0.5,0.6,1000,558.0303954406737
1452,0.1,1,3,0.5,0.7,50,9166.109953839112
1453,0.1,1,3,0.5,0.7,100,7492.266625363159
1454,0.1,1,3,0.5,0.7,200,4866.461245495605
1455,0.1,1,3,0.5,0.7,300,3679.683424908447
1456,0.1,1,3,0.5,0.7,400,2628.4857434814453
1457,0.1,1,3,0.5,0.7,500,2276.489745098877
1458,0.1,1,3,0.5,0.7,600,2251.0818624084473
1459,0.1,1,3,0.5,0.7,700,928.2251517700194
1460,0.1,1,3,0.5,0.7,800,965.7205140686034
1461,0.1,1,3,0.5,0.7,900,676.7897840515137
1462,0.1,1,3,0.5,0.7,1000,558.0303954406737
1463,0.1,1,3,0.6,0.1,50,10183.287642437743
1464,0.1,1,3,0.6,0.1,100,8279.948901135253
1465,0.1,1,3,0.6,0.1,200,5689.230160671997
1466,0.1,1,3,0.6,0.1,300,3870.351454693603
1467,0.1,1,3,0.6,0.1,400,3072.914397198486
1468,0.1,1,3,0.6,0.1,500,2916.662127453613
1469,0.1,1,3,0.6,0.1,600,2748.1629018371577
1470,0.1,1,3,0.6,0.1,700,1531.6549882476806
1471,0.1,1,3,0.6,0.1,800,1409.953142124939
1472,0.1,1,3,0.6,0.1,900,571.7028283416747
1473,0.1,1,3,0.6,0.1,1000,527.732245755005
1474,0.1,1,3,0.6,0.2,50,10183.287642437743
1475,0.1,1,3,0.6,0.2,100,8279.948901135253
1476,0.1,1,3,0.6,0.2,200,5689.230160671997
1477,0.1,1,3,0.6,0.2,300,3870.351454693603
1478,0.1,1,3,0.6,0.2,400,3072.914397198486
1479,0.1,1,3,0.6,0.2,500,2916.662127453613
1480,0.1,1,3,0.6,0.2,600,2748.1629018371577
1481,0.1,1,3,0.6,0.2,700,1531.6549882476806
1482,0.1,1,3,0.6,0.2,800,1409.953142124939
1483,0.1,1,3,0.6,0.2,900,571.7028283416747
1484,0.1,1,3,0.6,0.2,1000,527.732245755005
1485,0.1,1,3,0.6,0.3,50,10183.287642437743
1486,0.1,1,3,0.6,0.3,100,8279.948901135253
1487,0.1,1,3,0.6,0.3,200,5689.230160671997
1488,0.1,1,3,0.6,0.3,300,3870.351454693603
1489,0.1,1,3,0.6,0.3,400,3072.914397198486
1490,0.1,1,3,0.6,0.3,500,2916.662127453613
1491,0.1,1,3,0.6,0.3,600,2748.1629018371577
1492,0.1,1,3,0.6,0.3,700,1531.6549882476806
1493,0.1,1,3,0.6,0.3,800,1409.953142124939
1494,0.1,1,3,0.6,0.3,900,571.7028283416747
1495,0.1,1,3,0.6,0.3,1000,527.732245755005
1496,0.1,1,3,0.6,0.4,50,10183.287642437743
1497,0.1,1,3,0.6,0.4,100,8279.948901135253
1498,0.1,1,3,0.6,0.4,200,5689.230160671997
1499,0.1,1,3,0.6,0.4,300,3870.351454693603
1500,0.1,1,3,0.6,0.4,400,3072.914397198486
1501,0.1,1,3,0.6,0.4,500,2916.662127453613
1502,0.1,1,3,0.6,0.4,600,2748.1629018371577
1503,0.1,1,3,0.6,0.4,700,1531.6549882476806
1504,0.1,1,3,0.6,0.4,800,1409.953142124939
1505,0.1,1,3,0.6,0.4,900,571.7028283416747
1506,0.1,1,3,0.6,0.4,1000,527.732245755005
1507,0.1,1,3,0.6,0.5,50,9116.97467513733
1508,0.1,1,3,0.6,0.5,100,6142.019808728027
1509,0.1,1,3,0.6,0.5,200,3415.0417413299556
1510,0.1,1,3,0.6,0.5,300,1901.3305425231933
1511,0.1,1,3,0.6,0.5,400,913.2146804260252
1512,0.1,1,3,0.6,0.5,500,682.8809220886229
1513,0.1,1,3,0.6,0.5,600,594.6916760742187
1514,0.1,1,3,0.6,0.5,700,1091.9491023040773
1515,0.1,1,3,0.6,0.5,800,776.2744675064088
1516,0.1,1,3,0.6,0.5,900,1407.8345221496584
1517,0.1,1,3,0.6,0.5,1000,1360.0294856048586
1518,0.1,1,3,0.6,0.6,50,9116.97467513733
1519,0.1,1,3,0.6,0.6,100,6142.019808728027
1520,0.1,1,3,0.6,0.6,200,3415.0417413299556
1521,0.1,1,3,0.6,0.6,300,1901.3305425231933
1522,0.1,1,3,0.6,0.6,400,913.2146804260252
1523,0.1,1,3,0.6,0.6,500,682.8809220886229
1524,0.1,1,3,0.6,0.6,600,594.6916760742187
1525,0.1,1,3,0.6,0.6,700,1091.9491023040773
1526,0.1,1,3,0.6,0.6,800,776.2744675064088
1527,0.1,1,3,0.6,0.6,900,1407.8345221496584
1528,0.1,1,3,0.6,0.6,1000,1360.0294856048586
1529,0.1,1,3,0.6,0.7,50,9116.97467513733
1530,0.1,1,3,0.6,0.7,100,6142.019808728027
1531,0.1,1,3,0.6,0.7,200,3415.0417413299556
1532,0.1,1,3,0.6,0.7,300,1901.3305425231933
1533,0.1,1,3,0.6,0.7,400,913.2146804260252
1534,0.1,1,3,0.6,0.7,500,682.8809220886229
1535,0.1,1,3,0.6,0.7,600,594.6916760742187
1536,0.1,1,3,0.6,0.7,700,1091.9491023040773
1537,0.1,1,3,0.6,0.7,800,776.2744675064088
1538,0.1,1,3,0.6,0.7,900,1407.8345221496584
1539,0.1,1,3,0.6,0.7,1000,1360.0294856048586
1540,0.1,1,3,0.7,0.1,50,9911.061226803587
1541,0.1,1,3,0.7,0.1,100,8185.537985760498
1542,0.1,1,3,0.7,0.1,200,5611.8762015884395
1543,0.1,1,3,0.7,0.1,300,3205.4598722045894
1544,0.1,1,3,0.7,0.1,400,2016.1698140686035
1545,0.1,1,3,0.7,0.1,500,1416.2059220855713
1546,0.1,1,3,0.7,0.1,600,1046.7365195678708
1547,0.1,1,3,0.7,0.1,700,561.3706960968017
1548,0.1,1,3,0.7,0.1,800,511.1673995269774
1549,0.1,1,3,0.7,0.1,900,774.5133566253663
1550,0.1,1,3,0.7,0.1,1000,1478.0042571044924
1551,0.1,1,3,0.7,0.2,50,9911.061226803587
1552,0.1,1,3,0.7,0.2,100,8185.537985760498
1553,0.1,1,3,0.7,0.2,200,5611.8762015884395
1554,0.1,1,3,0.7,0.2,300,3205.4598722045894
1555,0.1,1,3,0.7,0.2,400,2016.1698140686035
1556,0.1,1,3,0.7,0.2,500,1416.2059220855713
1557,0.1,1,3,0.7,0.2,600,1046.7365195678708
1558,0.1,1,3,0.7,0.2,700,561.3706960968017
1559,0.1,1,3,0.7,0.2,800,511.1673995269774
1560,0.1,1,3,0.7,0.2,900,774.5133566253663
1561,0.1,1,3,0.7,0.2,1000,1478.0042571044924
1562,0.1,1,3,0.7,0.3,50,9911.061226803587
1563,0.1,1,3,0.7,0.3,100,8185.537985760498
1564,0.1,1,3,0.7,0.3,200,5611.8762015884395
1565,0.1,1,3,0.7,0.3,300,3205.4598722045894
1566,0.1,1,3,0.7,0.3,400,2016.1698140686035
1567,0.1,1,3,0.7,0.3,500,1416.2059220855713
1568,0.1,1,3,0.7,0.3,600,1046.7365195678708
1569,0.1,1,3,0.7,0.3,700,561.3706960968017
1570,0.1,1,3,0.7,0.3,800,511.1673995269774
1571,0.1,1,3,0.7,0.3,900,774.5133566253663
1572,0.1,1,3,0.7,0.3,1000,1478.0042571044924
1573,0.1,1,3,0.7,0.4,50,9911.061226803587
1574,0.1,1,3,0.7,0.4,100,8185.537985760498
1575,0.1,1,3,0.7,0.4,200,5611.8762015884395
1576,0.1,1,3,0.7,0.4,300,3205.4598722045894
1577,0.1,1,3,0.7,0.4,400,2016.1698140686035
1578,0.1,1,3,0.7,0.4,500,1416.2059220855713
1579,0.1,1,3,0.7,0.4,600,1046.7365195678708
1580,0.1,1,3,0.7,0.4,700,561.3706960968017
1581,0.1,1,3,0.7,0.4,800,511.1673995269774
1582,0.1,1,3,0.7,0.4,900,774.5133566253663
1583,0.1,1,3,0.7,0.4,1000,1478.0042571044924
1584,0.1,1,3,0.7,0.5,50,8849.426859814454
1585,0.1,1,3,0.7,0.5,100,6002.969271618652
1586,0.1,1,3,0.7,0.5,200,3426.0033711975093
1587,0.1,1,3,0.7,0.5,300,1572.8611669128418
1588,0.1,1,3,0.7,0.5,400,649.4019474975586
1589,0.1,1,3,0.7,0.5,500,679.5156252624512
1590,0.1,1,3,0.7,0.5,600,755.9272871459963
1591,0.1,1,3,0.7,0.5,700,1407.2236575103761
1592,0.1,1,3,0.7,0.5,800,1208.2054041839601
1593,0.1,1,3,0.7,0.5,900,1360.3696269012453
1594,0.1,1,3,0.7,0.5,1000,1818.9985274291994
1595,0.1,1,3,0.7,0.6,50,8849.426859814454
1596,0.1,1,3,0.7,0.6,100,6002.969271618652
1597,0.1,1,3,0.7,0.6,200,3426.0033711975093
1598,0.1,1,3,0.7,0.6,300,1572.8611669128418
1599,0.1,1,3,0.7,0.6,400,649.4019474975586
1600,0.1,1,3,0.7,0.6,500,679.5156252624512
1601,0.1,1,3,0.7,0.6,600,755.9272871459963
1602,0.1,1,3,0.7,0.6,700,1407.2236575103761
1603,0.1,1,3,0.7,0.6,800,1208.2054041839601
1604,0.1,1,3,0.7,0.6,900,1360.3696269012453
1605,0.1,1,3,0.7,0.6,1000,1818.9985274291994
1606,0.1,1,3,0.7,0.7,50,8849.426859814454
1607,0.1,1,3,0.7,0.7,100,6002.969271618652
1608,0.1,1,3,0.7,0.7,200,3426.0033711975093
1609,0.1,1,3,0.7,0.7,300,1572.8611669128418
1610,0.1,1,3,0.7,0.7,400,649.4019474975586
1611,0.1,1,3,0.7,0.7,500,679.5156252624512
1612,0.1,1,3,0.7,0.7,600,755.9272871459963
1613,0.1,1,3,0.7,0.7,700,1407.2236575103761
1614,0.1,1,3,0.7,0.7,800,1208.2054041839601
1615,0.1,1,3,0.7,0.7,900,1360.3696269012453
1616,0.1,1,3,0.7,0.7,1000,1818.9985274291994
1617,0.1,2,1,0.1,0.1,50,10598.4711560791
1618,0.1,2,1,0.1,0.1,100,9833.129500347899
1619,0.1,2,1,0.1,0.1,200,4538.321404415893
1620,0.1,2,1,0.1,0.1,300,2933.036676365661
1621,0.1,2,1,0.1,0.1,400,1727.2234315460205
1622,0.1,2,1,0.1,0.1,500,706.5439101078033
1623,0.1,2,1,0.1,0.1,600,2500.073818109131
1624,0.1,2,1,0.1,0.1,700,3970.656856439209
1625,0.1,2,1,0.1,0.1,800,4968.504417321778
1626,0.1,2,1,0.1,0.1,900,6905.750137231445
1627,0.1,2,1,0.1,0.1,1000,6870.403774163818
1628,0.1,2,1,0.1,0.2,50,10598.4711560791
1629,0.1,2,1,0.1,0.2,100,9833.129500347899
1630,0.1,2,1,0.1,0.2,200,4538.321404415893
1631,0.1,2,1,0.1,0.2,300,2933.036676365661
1632,0.1,2,1,0.1,0.2,400,1727.2234315460205
1633,0.1,2,1,0.1,0.2,500,706.5439101078033
1634,0.1,2,1,0.1,0.2,600,2500.073818109131
1635,0.1,2,1,0.1,0.2,700,3970.656856439209
1636,0.1,2,1,0.1,0.2,800,4968.504417321778
1637,0.1,2,1,0.1,0.2,900,6905.750137231445
1638,0.1,2,1,0.1,0.2,1000,6870.403774163818
1639,0.1,2,1,0.1,0.3,50,10598.4711560791
1640,0.1,2,1,0.1,0.3,100,9833.129500347899
1641,0.1,2,1,0.1,0.3,200,4538.321404415893
1642,0.1,2,1,0.1,0.3,300,2933.036676365661
1643,0.1,2,1,0.1,0.3,400,1727.2234315460205
1644,0.1,2,1,0.1,0.3,500,706.5439101078033
1645,0.1,2,1,0.1,0.3,600,2500.073818109131
1646,0.1,2,1,0.1,0.3,700,3970.656856439209
1647,0.1,2,1,0.1,0.3,800,4968.504417321778
1648,0.1,2,1,0.1,0.3,900,6905.750137231445
1649,0.1,2,1,0.1,0.3,1000,6870.403774163818
1650,0.1,2,1,0.1,0.4,50,10598.4711560791
1651,0.1,2,1,0.1,0.4,100,9833.129500347899
1652,0.1,2,1,0.1,0.4,200,4538.321404415893
1653,0.1,2,1,0.1,0.4,300,2933.036676365661
1654,0.1,2,1,0.1,0.4,400,1727.2234315460205
1655,0.1,2,1,0.1,0.4,500,706.5439101078033
1656,0.1,2,1,0.1,0.4,600,2500.073818109131
1657,0.1,2,1,0.1,0.4,700,3970.656856439209
1658,0.1,2,1,0.1,0.4,800,4968.504417321778
1659,0.1,2,1,0.1,0.4,900,6905.750137231445
1660,0.1,2,1,0.1,0.4,1000,6870.403774163818
1661,0.1,2,1,0.1,0.5,50,8761.679774243165
1662,0.1,2,1,0.1,0.5,100,7420.894705731201
1663,0.1,2,1,0.1,0.5,200,2266.6490778511047
1664,0.1,2,1,0.1,0.5,300,1398.8089198089601
1665,0.1,2,1,0.1,0.5,400,2186.914462945557
1666,0.1,2,1,0.1,0.5,500,4288.01846112976
1667,0.1,2,1,0.1,0.5,600,5568.1636237121575
1668,0.1,2,1,0.1,0.5,700,6084.125755212402
1669,0.1,2,1,0.1,0.5,800,6799.740417382812
1670,0.1,2,1,0.1,0.5,900,7048.674224755859
1671,0.1,2,1,0.1,0.5,1000,6800.13054265747
1672,0.1,2,1,0.1,0.6,50,8761.679774243165
1673,0.1,2,1,0.1,0.6,100,7420.894705731201
1674,0.1,2,1,0.1,0.6,200,2266.6490778511047
1675,0.1,2,1,0.1,0.6,300,1398.8089198089601
1676,0.1,2,1,0.1,0.6,400,2186.914462945557
1677,0.1,2,1,0.1,0.6,500,4288.01846112976
1678,0.1,2,1,0.1,0.6,600,5568.1636237121575
1679,0.1,2,1,0.1,0.6,700,6084.125755212402
1680,0.1,2,1,0.1,0.6,800,6799.740417382812
1681,0.1,2,1,0.1,0.6,900,7048.674224755859
1682,0.1,2,1,0.1,0.6,1000,6800.13054265747
1683,0.1,2,1,0.1,0.7,50,8761.679774243165
1684,0.1,2,1,0.1,0.7,100,7420.894705731201
1685,0.1,2,1,0.1,0.7,200,2266.6490778511047
1686,0.1,2,1,0.1,0.7,300,1398.8089198089601
1687,0.1,2,1,0.1,0.7,400,2186.914462945557
1688,0.1,2,1,0.1,0.7,500,4288.01846112976
1689,0.1,2,1,0.1,0.7,600,5568.1636237121575
1690,0.1,2,1,0.1,0.7,700,6084.125755212402
1691,0.1,2,1,0.1,0.7,800,6799.740417382812
1692,0.1,2,1,0.1,0.7,900,7048.674224755859
1693,0.1,2,1,0.1,0.7,1000,6800.13054265747
1694,0.1,2,1,0.2,0.1,50,7111.613326031494
1695,0.1,2,1,0.2,0.1,100,4831.144640881347
1696,0.1,2,1,0.2,0.1,200,2070.768630633545
1697,0.1,2,1,0.2,0.1,300,4945.372987649537
1698,0.1,2,1,0.2,0.1,400,7358.372269532775
1699,0.1,2,1,0.2,0.1,500,7111.567844293212
1700,0.1,2,1,0.2,0.1,600,8275.143402001953
1701,0.1,2,1,0.2,0.1,700,8687.239875695801
1702,0.1,2,1,0.2,0.1,800,9611.331487557984
1703,0.1,2,1,0.2,0.1,900,8425.56985654602
1704,0.1,2,1,0.2,0.1,1000,8047.774926087951
1705,0.1,2,1,0.2,0.2,50,7111.613326031494
1706,0.1,2,1,0.2,0.2,100,4831.144640881347
1707,0.1,2,1,0.2,0.2,200,2070.768630633545
1708,0.1,2,1,0.2,0.2,300,4945.372987649537
1709,0.1,2,1,0.2,0.2,400,7358.372269532775
1710,0.1,2,1,0.2,0.2,500,7111.567844293212
1711,0.1,2,1,0.2,0.2,600,8275.143402001953
1712,0.1,2,1,0.2,0.2,700,8687.239875695801
1713,0.1,2,1,0.2,0.2,800,9611.331487557984
1714,0.1,2,1,0.2,0.2,900,8425.56985654602
1715,0.1,2,1,0.2,0.2,1000,8047.774926087951
1716,0.1,2,1,0.2,0.3,50,7111.613326031494
1717,0.1,2,1,0.2,0.3,100,4831.144640881347
1718,0.1,2,1,0.2,0.3,200,2070.768630633545
1719,0.1,2,1,0.2,0.3,300,4945.372987649537
1720,0.1,2,1,0.2,0.3,400,7358.372269532775
